Date and Time,"Water Level, meters"
2019-10-28T15:09:38Z,NA
2019-10-28T15:10:03Z,-0.074
2019-10-28T15:11:38Z,NA
2019-10-28T15:12:03Z,-0.075
2019-10-28T15:13:38Z,NA
2019-10-28T15:14:03Z,-0.076
2019-10-28T15:15:38Z,NA
2019-10-28T15:16:03Z,-0.077
2019-10-28T15:17:38Z,NA
2019-10-28T15:18:03Z,-0.077
2019-10-28T15:19:38Z,NA
2019-10-28T15:20:03Z,-0.076
2019-10-28T15:21:38Z,NA
2019-10-28T15:22:03Z,-0.079
2019-10-28T15:23:38Z,NA
2019-10-28T15:24:03Z,-0.077
2019-10-28T15:25:38Z,NA
2019-10-28T15:26:03Z,-0.077
2019-10-28T15:27:38Z,NA
2019-10-28T15:28:03Z,-0.079
2019-10-28T15:29:38Z,NA
2019-10-28T15:30:03Z,-0.08
2019-10-28T15:31:38Z,NA
2019-10-28T15:32:03Z,-0.077
2019-10-28T15:33:38Z,NA
2019-10-28T15:34:03Z,-0.078
2019-10-28T15:35:38Z,NA
2019-10-28T15:36:03Z,-0.077
2019-10-28T15:37:38Z,NA
2019-10-28T15:38:03Z,-0.078
2019-10-28T15:39:38Z,NA
2019-10-28T15:40:03Z,-0.075
2019-10-28T15:41:38Z,NA
2019-10-28T15:42:03Z,-0.076
2019-10-28T15:43:38Z,NA
2019-10-28T15:44:03Z,-0.077
2019-10-28T15:45:38Z,NA
2019-10-28T15:46:03Z,-0.076
2019-10-28T15:47:38Z,NA
2019-10-28T15:48:03Z,-0.074
2019-10-28T15:49:38Z,NA
2019-10-28T15:50:03Z,-0.075
2019-10-28T15:51:38Z,NA
2019-10-28T15:52:03Z,-0.078
2019-10-28T15:53:38Z,NA
2019-10-28T15:54:03Z,-0.078
2019-10-28T15:55:38Z,NA
2019-10-28T15:56:03Z,-0.077
2019-10-28T15:57:38Z,NA
2019-10-28T15:58:03Z,-0.077
2019-10-28T15:59:38Z,NA
2019-10-28T16:00:03Z,-0.079
2019-10-28T16:01:38Z,NA
2019-10-28T16:02:03Z,-0.08
2019-10-28T16:03:38Z,NA
2019-10-28T16:04:03Z,-0.08
2019-10-28T16:05:38Z,NA
2019-10-28T16:06:03Z,-0.081
2019-10-28T16:07:38Z,NA
2019-10-28T16:08:03Z,-0.079
2019-10-28T16:09:38Z,NA
2019-10-28T16:10:03Z,-0.079
2019-10-28T16:11:38Z,NA
2019-10-28T16:12:03Z,-0.078
2019-10-28T16:13:38Z,NA
2019-10-28T16:14:03Z,-0.08
2019-10-28T16:15:38Z,NA
2019-10-28T16:16:03Z,-0.079
2019-10-28T16:17:38Z,NA
2019-10-28T16:18:03Z,-0.077
2019-10-28T16:19:38Z,NA
2019-10-28T16:20:03Z,-0.078
2019-10-28T16:21:38Z,NA
2019-10-28T16:22:03Z,-0.077
2019-10-28T16:23:38Z,NA
2019-10-28T16:24:03Z,-0.076
2019-10-28T16:25:38Z,NA
2019-10-28T16:26:03Z,-0.074
2019-10-28T16:27:38Z,NA
2019-10-28T16:28:03Z,-0.072
2019-10-28T16:29:38Z,NA
2019-10-28T16:30:03Z,-0.071
2019-10-28T16:31:38Z,NA
2019-10-28T16:32:03Z,-0.07
2019-10-28T16:33:38Z,NA
2019-10-28T16:34:03Z,-0.067
2019-10-28T16:35:38Z,NA
2019-10-28T16:36:03Z,-0.066
2019-10-28T16:37:38Z,NA
2019-10-28T16:38:03Z,-0.064
2019-10-28T16:39:38Z,NA
2019-10-28T16:40:03Z,-0.063
2019-10-28T16:41:38Z,NA
2019-10-28T16:42:03Z,-0.061
2019-10-28T16:43:38Z,NA
2019-10-28T16:44:03Z,-0.06
2019-10-28T16:45:38Z,NA
2019-10-28T16:46:03Z,-0.06
2019-10-28T16:47:38Z,NA
2019-10-28T16:48:03Z,-0.059
2019-10-28T16:49:38Z,NA
2019-10-28T16:50:03Z,-0.056
2019-10-28T16:51:38Z,NA
2019-10-28T16:52:03Z,-0.057
2019-10-28T16:53:38Z,NA
2019-10-28T16:54:03Z,-0.055
2019-10-28T16:55:38Z,NA
2019-10-28T16:56:03Z,-0.057
2019-10-28T16:57:38Z,NA
2019-10-28T16:58:03Z,-0.056
2019-10-28T16:59:38Z,NA
2019-10-28T17:00:03Z,-0.055
2019-10-28T17:01:38Z,NA
2019-10-28T17:02:03Z,-0.054
2019-10-28T17:03:38Z,NA
2019-10-28T17:04:03Z,-0.053
2019-10-28T17:05:38Z,NA
2019-10-28T17:06:03Z,-0.053
2019-10-28T17:07:38Z,NA
2019-10-28T17:08:03Z,-0.053
2019-10-28T17:09:38Z,NA
2019-10-28T17:10:03Z,-0.053
2019-10-28T17:11:38Z,NA
2019-10-28T17:12:03Z,-0.052
2019-10-28T17:13:38Z,NA
2019-10-28T17:14:03Z,-0.052
2019-10-28T17:15:38Z,NA
2019-10-28T17:16:03Z,-0.05
2019-10-28T17:17:38Z,NA
2019-10-28T17:18:03Z,-0.054
2019-10-28T17:19:38Z,NA
2019-10-28T17:20:03Z,-0.055
2019-10-28T17:21:38Z,NA
2019-10-28T17:22:03Z,-0.057
2019-10-28T17:23:38Z,NA
2019-10-28T17:24:03Z,-0.057
2019-10-28T17:25:38Z,NA
2019-10-28T17:26:03Z,-0.058
2019-10-28T17:27:38Z,NA
2019-10-28T17:28:03Z,-0.056
2019-10-28T17:29:38Z,NA
2019-10-28T17:30:03Z,-0.06
2019-10-28T17:31:38Z,NA
2019-10-28T17:32:03Z,-0.062
2019-10-28T17:33:38Z,NA
2019-10-28T17:34:03Z,-0.063
2019-10-28T17:35:38Z,NA
2019-10-28T17:36:03Z,-0.064
2019-10-28T17:37:38Z,NA
2019-10-28T17:38:03Z,-0.066
2019-10-28T17:39:38Z,NA
2019-10-28T17:40:03Z,-0.069
2019-10-28T17:41:38Z,NA
2019-10-28T17:42:03Z,-0.067
2019-10-28T17:43:38Z,NA
2019-10-28T17:44:03Z,-0.068
2019-10-28T17:45:38Z,NA
2019-10-28T17:46:03Z,-0.07
2019-10-28T17:47:38Z,NA
2019-10-28T17:48:03Z,-0.069
2019-10-28T17:49:38Z,NA
2019-10-28T17:50:03Z,-0.069
2019-10-28T17:51:38Z,NA
2019-10-28T17:52:03Z,-0.07
2019-10-28T17:53:38Z,NA
2019-10-28T17:54:03Z,-0.07
2019-10-28T17:55:38Z,NA
2019-10-28T17:56:03Z,-0.072
2019-10-28T17:57:38Z,NA
2019-10-28T17:58:03Z,-0.073
2019-10-28T17:59:38Z,NA
2019-10-28T18:00:03Z,-0.072
2019-10-28T18:01:38Z,NA
2019-10-28T18:02:03Z,-0.072
2019-10-28T18:03:38Z,NA
2019-10-28T18:04:03Z,-0.072
2019-10-28T18:05:38Z,NA
2019-10-28T18:06:03Z,-0.072
2019-10-28T18:07:38Z,NA
2019-10-28T18:08:03Z,-0.074
2019-10-28T18:09:38Z,NA
2019-10-28T18:10:03Z,-0.073
2019-10-28T18:11:38Z,NA
2019-10-28T18:12:03Z,-0.074
2019-10-28T18:13:38Z,NA
2019-10-28T18:14:03Z,-0.074
2019-10-28T18:15:38Z,NA
2019-10-28T18:16:03Z,-0.075
2019-10-28T18:17:38Z,NA
2019-10-28T18:18:03Z,-0.077
2019-10-28T18:19:38Z,NA
2019-10-28T18:20:03Z,-0.078
2019-10-28T18:21:38Z,NA
2019-10-28T18:22:03Z,-0.078
2019-10-28T18:23:38Z,NA
2019-10-28T18:24:03Z,-0.079
2019-10-28T18:25:38Z,NA
2019-10-28T18:26:03Z,-0.077
2019-10-28T18:27:38Z,NA
2019-10-28T18:28:03Z,-0.08
2019-10-28T18:29:38Z,NA
2019-10-28T18:30:03Z,-0.079
2019-10-28T18:31:38Z,NA
2019-10-28T18:32:03Z,-0.078
2019-10-28T18:33:38Z,NA
2019-10-28T18:34:03Z,-0.079
2019-10-28T18:35:38Z,NA
2019-10-28T18:36:03Z,-0.077
2019-10-28T18:37:38Z,NA
2019-10-28T18:38:03Z,-0.079
2019-10-28T18:39:38Z,NA
2019-10-28T18:40:03Z,-0.08
2019-10-28T18:41:38Z,NA
2019-10-28T18:42:03Z,-0.08
2019-10-28T18:43:38Z,NA
2019-10-28T18:44:03Z,-0.08
2019-10-28T18:45:38Z,NA
2019-10-28T18:46:03Z,-0.08
2019-10-28T18:47:38Z,NA
2019-10-28T18:48:03Z,-0.081
2019-10-28T18:49:38Z,NA
2019-10-28T18:50:03Z,-0.082
2019-10-28T18:51:38Z,NA
2019-10-28T18:52:03Z,-0.082
2019-10-28T18:53:38Z,NA
2019-10-28T18:54:03Z,-0.082
2019-10-28T18:55:38Z,NA
2019-10-28T18:56:03Z,-0.082
2019-10-28T18:57:38Z,NA
2019-10-28T18:58:03Z,-0.082
2019-10-28T18:59:38Z,NA
2019-10-28T19:00:03Z,-0.083
2019-10-28T19:01:38Z,NA
2019-10-28T19:02:03Z,-0.08
2019-10-28T19:03:38Z,NA
2019-10-28T19:04:03Z,-0.083
2019-10-28T19:05:38Z,NA
2019-10-28T19:06:03Z,-0.082
2019-10-28T19:07:38Z,NA
2019-10-28T19:08:03Z,-0.083
2019-10-28T19:09:38Z,NA
2019-10-28T19:10:03Z,-0.083
2019-10-28T19:11:38Z,NA
2019-10-28T19:12:03Z,-0.08
2019-10-28T19:13:38Z,NA
2019-10-28T19:14:03Z,-0.082
2019-10-28T19:15:38Z,NA
2019-10-28T19:16:03Z,-0.082
2019-10-28T19:17:38Z,NA
2019-10-28T19:18:03Z,-0.081
2019-10-28T19:19:38Z,NA
2019-10-28T19:20:03Z,-0.085
2019-10-28T19:21:38Z,NA
2019-10-28T19:22:03Z,-0.082
2019-10-28T19:23:38Z,NA
2019-10-28T19:24:03Z,-0.082
2019-10-28T19:25:38Z,NA
2019-10-28T19:26:03Z,-0.085
2019-10-28T19:27:38Z,NA
2019-10-28T19:28:03Z,-0.085
2019-10-28T19:29:38Z,NA
2019-10-28T19:30:03Z,-0.085
2019-10-28T19:31:38Z,NA
2019-10-28T19:32:03Z,-0.085
2019-10-28T19:33:38Z,NA
2019-10-28T19:34:03Z,-0.083
2019-10-28T19:35:38Z,NA
2019-10-28T19:36:03Z,-0.084
2019-10-28T19:37:38Z,NA
2019-10-28T19:38:03Z,-0.084
2019-10-28T19:39:38Z,NA
2019-10-28T19:40:03Z,-0.083
2019-10-28T19:41:38Z,NA
2019-10-28T19:42:03Z,-0.082
2019-10-28T19:43:38Z,NA
2019-10-28T19:44:03Z,-0.085
2019-10-28T19:45:38Z,NA
2019-10-28T19:46:03Z,-0.084
2019-10-28T19:47:38Z,NA
2019-10-28T19:48:03Z,-0.085
2019-10-28T19:49:38Z,NA
2019-10-28T19:50:03Z,-0.085
2019-10-28T19:51:38Z,NA
2019-10-28T19:52:03Z,-0.084
2019-10-28T19:53:38Z,NA
2019-10-28T19:54:03Z,-0.084
2019-10-28T19:55:38Z,NA
2019-10-28T19:56:03Z,-0.082
2019-10-28T19:57:38Z,NA
2019-10-28T19:58:03Z,-0.083
2019-10-28T19:59:38Z,NA
2019-10-28T20:00:03Z,-0.084
2019-10-28T20:01:38Z,NA
2019-10-28T20:02:03Z,-0.082
2019-10-28T20:03:38Z,NA
2019-10-28T20:04:03Z,-0.083
2019-10-28T20:05:38Z,NA
2019-10-28T20:06:03Z,-0.083
2019-10-28T20:07:38Z,NA
2019-10-28T20:08:03Z,-0.082
2019-10-28T20:09:38Z,NA
2019-10-28T20:10:03Z,-0.083
2019-10-28T20:11:38Z,NA
2019-10-28T20:12:03Z,-0.081
2019-10-28T20:13:38Z,NA
2019-10-28T20:14:03Z,-0.082
2019-10-28T20:15:38Z,NA
2019-10-28T20:16:03Z,-0.082
2019-10-28T20:17:38Z,NA
2019-10-28T20:18:03Z,-0.082
2019-10-28T20:19:38Z,NA
2019-10-28T20:20:03Z,-0.082
2019-10-28T20:21:38Z,NA
2019-10-28T20:22:03Z,-0.082
2019-10-28T20:23:38Z,NA
2019-10-28T20:24:03Z,-0.082
2019-10-28T20:25:38Z,NA
2019-10-28T20:26:03Z,-0.081
2019-10-28T20:27:38Z,NA
2019-10-28T20:28:03Z,-0.079
2019-10-28T20:29:38Z,NA
2019-10-28T20:30:03Z,-0.08
2019-10-28T20:31:38Z,NA
2019-10-28T20:32:03Z,-0.082
2019-10-28T20:33:38Z,NA
2019-10-28T20:34:03Z,-0.08
2019-10-28T20:35:38Z,NA
2019-10-28T20:36:03Z,-0.079
2019-10-28T20:37:38Z,NA
2019-10-28T20:38:03Z,-0.082
2019-10-28T20:39:38Z,NA
2019-10-28T20:40:03Z,-0.079
2019-10-28T20:41:38Z,NA
2019-10-28T20:42:03Z,-0.081
2019-10-28T20:43:38Z,NA
2019-10-28T20:44:03Z,-0.082
2019-10-28T20:45:38Z,NA
2019-10-28T20:46:03Z,-0.08
2019-10-28T20:47:38Z,NA
2019-10-28T20:48:03Z,-0.081
2019-10-28T20:49:38Z,NA
2019-10-28T20:50:03Z,-0.081
2019-10-28T20:51:38Z,NA
2019-10-28T20:52:03Z,-0.081
2019-10-28T20:53:38Z,NA
2019-10-28T20:54:03Z,-0.079
2019-10-28T20:55:38Z,NA
2019-10-28T20:56:03Z,-0.081
2019-10-28T20:57:38Z,NA
2019-10-28T20:58:03Z,-0.079
2019-10-28T20:59:38Z,NA
2019-10-28T21:00:03Z,-0.079
2019-10-28T21:01:38Z,NA
2019-10-28T21:02:03Z,-0.078
2019-10-28T21:03:38Z,NA
2019-10-28T21:04:03Z,-0.079
2019-10-28T21:05:38Z,NA
2019-10-28T21:06:03Z,-0.077
2019-10-28T21:07:38Z,NA
2019-10-28T21:08:03Z,-0.079
2019-10-28T21:09:38Z,NA
2019-10-28T21:10:03Z,-0.079
2019-10-28T21:11:38Z,NA
2019-10-28T21:12:03Z,-0.077
2019-10-28T21:13:38Z,NA
2019-10-28T21:14:03Z,-0.077
2019-10-28T21:15:38Z,NA
2019-10-28T21:16:03Z,-0.076
2019-10-28T21:17:38Z,NA
2019-10-28T21:18:03Z,-0.074
2019-10-28T21:19:38Z,NA
2019-10-28T21:20:03Z,-0.076
2019-10-28T21:21:38Z,NA
2019-10-28T21:22:03Z,-0.074
2019-10-28T21:23:38Z,NA
2019-10-28T21:24:03Z,-0.074
2019-10-28T21:25:38Z,NA
2019-10-28T21:26:03Z,-0.075
2019-10-28T21:27:38Z,NA
2019-10-28T21:28:03Z,-0.077
2019-10-28T21:29:38Z,NA
2019-10-28T21:30:03Z,-0.075
2019-10-28T21:31:38Z,NA
2019-10-28T21:32:03Z,-0.074
2019-10-28T21:33:38Z,NA
2019-10-28T21:34:03Z,-0.072
2019-10-28T21:35:38Z,NA
2019-10-28T21:36:03Z,-0.074
2019-10-28T21:37:38Z,NA
2019-10-28T21:38:03Z,-0.071
2019-10-28T21:39:38Z,NA
2019-10-28T21:40:03Z,-0.071
2019-10-28T21:41:38Z,NA
2019-10-28T21:42:03Z,-0.07
2019-10-28T21:43:38Z,NA
2019-10-28T21:44:03Z,-0.073
2019-10-28T21:45:38Z,NA
2019-10-28T21:46:03Z,-0.068
2019-10-28T21:47:38Z,NA
2019-10-28T21:48:03Z,-0.068
2019-10-28T21:49:38Z,NA
2019-10-28T21:50:03Z,-0.068
2019-10-28T21:51:38Z,NA
2019-10-28T21:52:03Z,-0.068
2019-10-28T21:53:38Z,NA
2019-10-28T21:54:03Z,-0.067
2019-10-28T21:55:38Z,NA
2019-10-28T21:56:03Z,-0.067
2019-10-28T21:57:38Z,NA
2019-10-28T21:58:03Z,-0.067
2019-10-28T21:59:38Z,NA
2019-10-28T22:00:03Z,-0.067
2019-10-28T22:01:38Z,NA
2019-10-28T22:02:03Z,-0.067
2019-10-28T22:03:38Z,NA
2019-10-28T22:04:03Z,-0.067
2019-10-28T22:05:38Z,NA
2019-10-28T22:06:03Z,-0.066
2019-10-28T22:07:38Z,NA
2019-10-28T22:08:03Z,-0.068
2019-10-28T22:09:38Z,NA
2019-10-28T22:10:03Z,-0.065
2019-10-28T22:11:38Z,NA
2019-10-28T22:12:03Z,-0.065
2019-10-28T22:13:38Z,NA
2019-10-28T22:14:03Z,-0.065
2019-10-28T22:15:38Z,NA
2019-10-28T22:16:03Z,-0.066
2019-10-28T22:17:38Z,NA
2019-10-28T22:18:03Z,-0.063
2019-10-28T22:19:38Z,NA
2019-10-28T22:20:03Z,-0.062
2019-10-28T22:21:38Z,NA
2019-10-28T22:22:03Z,-0.063
2019-10-28T22:23:38Z,NA
2019-10-28T22:24:03Z,-0.063
2019-10-28T22:25:38Z,NA
2019-10-28T22:26:03Z,-0.065
2019-10-28T22:27:38Z,NA
2019-10-28T22:28:03Z,-0.064
2019-10-28T22:29:38Z,NA
2019-10-28T22:30:03Z,-0.061
2019-10-28T22:31:38Z,NA
2019-10-28T22:32:03Z,-0.062
2019-10-28T22:33:38Z,NA
2019-10-28T22:34:03Z,-0.063
2019-10-28T22:35:38Z,NA
2019-10-28T22:36:03Z,-0.063
2019-10-28T22:37:38Z,NA
2019-10-28T22:38:03Z,-0.063
2019-10-28T22:39:38Z,NA
2019-10-28T22:40:03Z,-0.064
2019-10-28T22:41:38Z,NA
2019-10-28T22:42:03Z,-0.062
2019-10-28T22:43:38Z,NA
2019-10-28T22:44:03Z,-0.059
2019-10-28T22:45:38Z,NA
2019-10-28T22:46:03Z,-0.062
2019-10-28T22:47:38Z,NA
2019-10-28T22:48:03Z,-0.063
2019-10-28T22:49:38Z,NA
2019-10-28T22:50:03Z,-0.06
2019-10-28T22:51:38Z,NA
2019-10-28T22:52:03Z,-0.059
2019-10-28T22:53:38Z,NA
2019-10-28T22:54:03Z,-0.059
2019-10-28T22:55:38Z,NA
2019-10-28T22:56:03Z,-0.058
2019-10-28T22:57:38Z,NA
2019-10-28T22:58:03Z,-0.059
2019-10-28T22:59:38Z,NA
2019-10-28T23:00:03Z,-0.058
2019-10-28T23:01:38Z,NA
2019-10-28T23:02:03Z,-0.059
2019-10-28T23:03:38Z,NA
2019-10-28T23:04:03Z,-0.06
2019-10-28T23:05:38Z,NA
2019-10-28T23:06:03Z,-0.059
2019-10-28T23:07:38Z,NA
2019-10-28T23:08:03Z,-0.058
2019-10-28T23:09:38Z,NA
2019-10-28T23:10:03Z,-0.056
2019-10-28T23:11:38Z,NA
2019-10-28T23:12:03Z,-0.057
2019-10-28T23:13:38Z,NA
2019-10-28T23:14:03Z,-0.055
2019-10-28T23:15:38Z,NA
2019-10-28T23:16:03Z,-0.056
2019-10-28T23:17:38Z,NA
2019-10-28T23:18:03Z,-0.052
2019-10-28T23:19:38Z,NA
2019-10-28T23:20:03Z,-0.052
2019-10-28T23:21:38Z,NA
2019-10-28T23:22:03Z,-0.052
2019-10-28T23:23:38Z,NA
2019-10-28T23:24:03Z,-0.051
2019-10-28T23:25:38Z,NA
2019-10-28T23:26:03Z,-0.05
2019-10-28T23:27:38Z,NA
2019-10-28T23:28:03Z,-0.051
2019-10-28T23:29:38Z,NA
2019-10-28T23:30:03Z,-0.052
2019-10-28T23:31:38Z,NA
2019-10-28T23:32:03Z,-0.053
2019-10-28T23:33:38Z,NA
2019-10-28T23:34:03Z,-0.052
2019-10-28T23:35:38Z,NA
2019-10-28T23:36:03Z,-0.048
2019-10-28T23:37:38Z,NA
2019-10-28T23:38:03Z,-0.051
2019-10-28T23:39:38Z,NA
2019-10-28T23:40:03Z,-0.048
2019-10-28T23:41:38Z,NA
2019-10-28T23:42:03Z,-0.052
2019-10-28T23:43:38Z,NA
2019-10-28T23:44:03Z,-0.053
2019-10-28T23:45:38Z,NA
2019-10-28T23:46:03Z,-0.05
2019-10-28T23:47:38Z,NA
2019-10-28T23:48:03Z,-0.05
2019-10-28T23:49:38Z,NA
2019-10-28T23:50:03Z,-0.049
2019-10-28T23:51:38Z,NA
2019-10-28T23:52:03Z,-0.049
2019-10-28T23:53:38Z,NA
2019-10-28T23:54:03Z,-0.048
2019-10-28T23:55:38Z,NA
2019-10-28T23:56:03Z,-0.048
2019-10-28T23:57:38Z,NA
2019-10-28T23:58:03Z,-0.047
2019-10-28T23:59:38Z,NA
2019-10-29T00:00:03Z,-0.048
2019-10-29T00:01:38Z,NA
2019-10-29T00:02:03Z,-0.048
2019-10-29T00:03:38Z,NA
2019-10-29T00:04:03Z,-0.048
2019-10-29T00:05:38Z,NA
2019-10-29T00:06:03Z,-0.047
2019-10-29T00:07:38Z,NA
2019-10-29T00:08:03Z,-0.048
2019-10-29T00:09:38Z,NA
2019-10-29T00:10:03Z,-0.049
2019-10-29T00:11:38Z,NA
2019-10-29T00:12:03Z,-0.046
2019-10-29T00:13:38Z,NA
2019-10-29T00:14:03Z,-0.049
2019-10-29T00:15:38Z,NA
2019-10-29T00:16:03Z,-0.048
2019-10-29T00:17:38Z,NA
2019-10-29T00:18:03Z,-0.05
2019-10-29T00:19:38Z,NA
2019-10-29T00:20:03Z,-0.054
2019-10-29T00:21:38Z,NA
2019-10-29T00:22:03Z,-0.054
2019-10-29T00:23:38Z,NA
2019-10-29T00:24:03Z,-0.054
2019-10-29T00:25:38Z,NA
2019-10-29T00:26:03Z,-0.054
2019-10-29T00:27:38Z,NA
2019-10-29T00:28:03Z,-0.055
2019-10-29T00:29:38Z,NA
2019-10-29T00:30:03Z,-0.057
2019-10-29T00:31:38Z,NA
2019-10-29T00:32:03Z,-0.056
2019-10-29T00:33:38Z,NA
2019-10-29T00:34:03Z,-0.053
2019-10-29T00:35:38Z,NA
2019-10-29T00:36:03Z,-0.055
2019-10-29T00:37:38Z,NA
2019-10-29T00:38:03Z,-0.053
2019-10-29T00:39:38Z,NA
2019-10-29T00:40:03Z,-0.053
2019-10-29T00:41:38Z,NA
2019-10-29T00:42:03Z,-0.055
2019-10-29T00:43:38Z,NA
2019-10-29T00:44:03Z,-0.053
2019-10-29T00:45:38Z,NA
2019-10-29T00:46:03Z,-0.052
2019-10-29T00:47:38Z,NA
2019-10-29T00:48:03Z,-0.051
2019-10-29T00:49:38Z,NA
2019-10-29T00:50:03Z,-0.05
2019-10-29T00:51:38Z,NA
2019-10-29T00:52:03Z,-0.048
2019-10-29T00:53:38Z,NA
2019-10-29T00:54:03Z,-0.049
2019-10-29T00:55:38Z,NA
2019-10-29T00:56:03Z,-0.049
2019-10-29T00:57:38Z,NA
2019-10-29T00:58:03Z,-0.049
2019-10-29T00:59:38Z,NA
2019-10-29T01:00:03Z,-0.048
2019-10-29T01:01:38Z,NA
2019-10-29T01:02:03Z,-0.049
2019-10-29T01:03:38Z,NA
2019-10-29T01:04:03Z,-0.05
2019-10-29T01:05:38Z,NA
2019-10-29T01:06:03Z,-0.052
2019-10-29T01:07:38Z,NA
2019-10-29T01:08:03Z,-0.049
2019-10-29T01:09:38Z,NA
2019-10-29T01:10:03Z,-0.049
2019-10-29T01:11:38Z,NA
2019-10-29T01:12:03Z,-0.048
2019-10-29T01:13:38Z,NA
2019-10-29T01:14:03Z,-0.054
2019-10-29T01:15:38Z,NA
2019-10-29T01:16:03Z,-0.056
2019-10-29T01:17:38Z,NA
2019-10-29T01:18:03Z,-0.057
2019-10-29T01:19:38Z,NA
2019-10-29T01:20:03Z,-0.056
2019-10-29T01:21:38Z,NA
2019-10-29T01:22:03Z,-0.056
2019-10-29T01:23:38Z,NA
2019-10-29T01:24:03Z,-0.058
2019-10-29T01:25:38Z,NA
2019-10-29T01:26:03Z,-0.054
2019-10-29T01:27:38Z,NA
2019-10-29T01:28:03Z,-0.055
2019-10-29T01:29:38Z,NA
2019-10-29T01:30:03Z,-0.057
2019-10-29T01:31:38Z,NA
2019-10-29T01:32:03Z,-0.059
2019-10-29T01:33:38Z,NA
2019-10-29T01:34:03Z,-0.059
2019-10-29T01:35:38Z,NA
2019-10-29T01:36:03Z,-0.061
2019-10-29T01:37:38Z,NA
2019-10-29T01:38:03Z,-0.062
2019-10-29T01:39:38Z,NA
2019-10-29T01:40:03Z,-0.062
2019-10-29T01:41:38Z,NA
2019-10-29T01:42:03Z,-0.06
2019-10-29T01:43:38Z,NA
2019-10-29T01:44:03Z,-0.059
2019-10-29T01:45:38Z,NA
2019-10-29T01:46:03Z,-0.061
2019-10-29T01:47:38Z,NA
2019-10-29T01:48:03Z,-0.061
2019-10-29T01:49:38Z,NA
2019-10-29T01:50:03Z,-0.059
2019-10-29T01:51:38Z,NA
2019-10-29T01:52:03Z,-0.059
2019-10-29T01:53:38Z,NA
2019-10-29T01:54:03Z,-0.058
2019-10-29T01:55:38Z,NA
2019-10-29T01:56:03Z,-0.058
2019-10-29T01:57:38Z,NA
2019-10-29T01:58:03Z,-0.057
2019-10-29T01:59:38Z,NA
2019-10-29T02:00:03Z,-0.056
2019-10-29T02:01:38Z,NA
2019-10-29T02:02:03Z,-0.054
2019-10-29T02:03:38Z,NA
2019-10-29T02:04:03Z,-0.052
2019-10-29T02:05:38Z,NA
2019-10-29T02:06:03Z,-0.053
2019-10-29T02:07:38Z,NA
2019-10-29T02:08:03Z,-0.051
2019-10-29T02:09:38Z,NA
2019-10-29T02:10:03Z,-0.051
2019-10-29T02:11:38Z,NA
2019-10-29T02:12:03Z,-0.052
2019-10-29T02:13:38Z,NA
2019-10-29T02:14:03Z,-0.053
2019-10-29T02:15:38Z,NA
2019-10-29T02:16:03Z,-0.052
2019-10-29T02:17:38Z,NA
2019-10-29T02:18:03Z,-0.05
2019-10-29T02:19:38Z,NA
2019-10-29T02:20:03Z,-0.052
2019-10-29T02:21:38Z,NA
2019-10-29T02:22:03Z,-0.051
2019-10-29T02:23:38Z,NA
2019-10-29T02:24:03Z,-0.052
2019-10-29T02:25:38Z,NA
2019-10-29T02:26:03Z,-0.051
2019-10-29T02:27:38Z,NA
2019-10-29T02:28:03Z,-0.05
2019-10-29T02:29:38Z,NA
2019-10-29T02:30:03Z,-0.049
2019-10-29T02:31:38Z,NA
2019-10-29T02:32:03Z,-0.05
2019-10-29T02:33:38Z,NA
2019-10-29T02:34:03Z,-0.05
2019-10-29T02:35:38Z,NA
2019-10-29T02:36:03Z,-0.05
2019-10-29T02:37:38Z,NA
2019-10-29T02:38:03Z,-0.048
2019-10-29T02:39:38Z,NA
2019-10-29T02:40:03Z,-0.049
2019-10-29T02:41:38Z,NA
2019-10-29T02:42:03Z,-0.048
2019-10-29T02:43:38Z,NA
2019-10-29T02:44:03Z,-0.047
2019-10-29T02:45:38Z,NA
2019-10-29T02:46:03Z,-0.048
2019-10-29T02:47:38Z,NA
2019-10-29T02:48:03Z,-0.046
2019-10-29T02:49:38Z,NA
2019-10-29T02:50:03Z,-0.046
2019-10-29T02:51:38Z,NA
2019-10-29T02:52:03Z,-0.044
2019-10-29T02:53:38Z,NA
2019-10-29T02:54:03Z,-0.045
2019-10-29T02:55:38Z,NA
2019-10-29T02:56:03Z,-0.046
2019-10-29T02:57:38Z,NA
2019-10-29T02:58:03Z,-0.047
2019-10-29T02:59:38Z,NA
2019-10-29T03:00:03Z,-0.046
2019-10-29T03:01:38Z,NA
2019-10-29T03:02:03Z,-0.046
2019-10-29T03:03:38Z,NA
2019-10-29T03:04:03Z,-0.046
2019-10-29T03:05:38Z,NA
2019-10-29T03:06:03Z,-0.049
2019-10-29T03:07:38Z,NA
2019-10-29T03:08:03Z,-0.048
2019-10-29T03:09:38Z,NA
2019-10-29T03:10:03Z,-0.048
2019-10-29T03:11:38Z,NA
2019-10-29T03:12:03Z,-0.048
2019-10-29T03:13:38Z,NA
2019-10-29T03:14:03Z,-0.047
2019-10-29T03:15:38Z,NA
2019-10-29T03:16:03Z,-0.047
2019-10-29T03:17:38Z,NA
2019-10-29T03:18:03Z,-0.047
2019-10-29T03:19:38Z,NA
2019-10-29T03:20:03Z,-0.046
2019-10-29T03:21:38Z,NA
2019-10-29T03:22:03Z,-0.047
2019-10-29T03:23:38Z,NA
2019-10-29T03:24:03Z,-0.048
